latitude,longitude,drugdrink,misdemean,theft,violent,total,drugdrinkct,misdemeanct,theftct,violentct,totalct
37.741,-122.476,1,2,1,0,1,1,7,5,0,13
37.741,-122.475,0,1,0,1,0,0,4,0,1,5
37.741,-122.474,0,1,0,0,0,0,3,1,0,4
37.741,-122.473,0,0,0,0,0,0,0,3,0,3
37.741,-122.472,0,0,0,0,0,0,1,3,0,4
37.741,-122.471,0,0,0,0,0,0,1,2,0,3
37.741,-122.47,0,0,0,0,0,0,1,2,0,3
37.741,-122.469,0,0,0,0,0,0,0,2,0,2
37.741,-122.468,0,0,0,0,0,0,1,0,0,1
37.741,-122.467,1,0,1,0,1,1,1,8,0,10
37.741,-122.466,1,3,1,2,2,1,12,9,3,25
37.741,-122.465,0,1,1,1,1,0,6,6,1,13
37.741,-122.464,0,0,0,0,0,0,1,2,0,3
37.741,-122.462,0,0,0,0,0,0,1,1,0,2
37.741,-122.461,0,0,0,0,0,0,0,1,0,1
37.741,-122.46,0,1,0,1,0,0,3,2,1,6
37.741,-122.458,0,1,0,0,0,0,4,2,0,6
37.741,-122.456,0,0,0,0,0,0,0,2,0,2
37.741,-122.455,0,0,0,0,0,0,0,1,0,1
37.741,-122.454,0,0,0,0,0,0,0,2,0,2
37.741,-122.452,0,1,0,0,0,0,3,3,0,6
37.741,-122.45,0,0,0,0,0,0,2,2,0,4
37.741,-122.449,0,0,0,0,0,0,2,1,0,3
37.741,-122.447,0,0,1,2,1,0,1,5,3,9
37.741,-122.446,0,0,0,0,0,0,1,2,0,3
37.741,-122.438,0,2,1,0,1,0,8,6,0,14
37.741,-122.437,0,0,0,0,0,0,1,3,0,4
37.741,-122.436,0,0,0,0,0,0,0,1,0,1
37.741,-122.435,0,0,0,0,0,0,0,1,0,1
37.741,-122.434,0,1,0,5,1,0,6,1,7,14
37.741,-122.432,0,0,0,3,0,0,1,1,4,6
37.741,-122.431,0,0,0,0,0,0,0,2,0,2
37.741,-122.429,0,0,1,0,0,0,2,4,0,6
37.741,-122.428,0,1,0,0,0,0,3,3,0,6
37.741,-122.427,0,1,0,1,1,0,4,2,1,7
37.741,-122.426,0,1,1,0,1,0,5,10,0,15
37.741,-122.424,0,1,0,0,0,0,4,2,0,6
37.741,-122.423,0,6,1,6,3,0,25,7,8,40
37.741,-122.422,0,1,0,1,0,0,4,1,1,6
37.741,-122.421,0,1,0,0,1,0,4,3,0,7
37.741,-122.42,0,1,0,0,1,0,6,2,0,8
37.741,-122.419,0,0,0,0,0,0,0,1,0,1
37.741,-122.418,0,0,0,0,0,0,0,1,0,1
37.741,-122.417,0,0,1,0,1,0,1,6,0,7
37.741,-122.416,0,0,0,0,0,0,2,1,0,3
37.741,-122.415,0,0,1,0,0,0,1,5,0,6
37.741,-122.414,0,0,1,1,0,0,1,4,1,6
37.741,-122.413,0,0,0,0,0,0,2,3,0,5
37.741,-122.412,0,1,0,0,1,0,6,2,0,8
37.741,-122.411,0,0,0,0,0,0,1,0,0,1
37.741,-122.41,0,1,0,0,0,0,3,2,0,5
37.741,-122.409,0,0,0,0,0,0,2,1,0,3
37.741,-122.408,0,0,0,0,0,0,0,1,0,1
37.741,-122.407,0,6,1,3,3,0,26,7,4,37
37.741,-122.406,1,4,2,10,4,1,20,14,14,49
37.741,-122.405,0,0,0,1,0,0,1,3,1,5
37.741,-122.403,0,0,1,1,0,0,0,4,2,6
37.741,-122.402,0,2,0,0,1,0,11,1,0,12
37.741,-122.401,0,0,0,0,0,0,1,0,0,1
37.741,-122.399,0,0,0,1,0,0,1,2,1,4
37.741,-122.398,0,0,1,0,0,0,2,4,0,6
37.741,-122.396,1,1,0,0,0,1,3,0,0,4
37.741,-122.394,0,0,0,0,0,0,1,0,0,1
37.741,-122.393,0,0,0,0,0,0,1,0,0,1
37.741,-122.39,3,0,0,1,1,5,1,2,1,9
37.741,-122.389,0,1,0,1,1,0,5,2,1,8
37.741,-122.388,0,2,1,3,2,0,10,7,4,21
37.741,-122.387,0,0,0,0,0,0,1,3,0,4
37.741,-122.386,0,1,1,0,1,0,3,4,0,7
37.741,-122.385,0,1,0,0,0,0,3,1,0,4
37.742,-122.505,0,2,1,2,1,0,7,6,3,16
37.742,-122.504,0,0,0,0,0,0,1,1,0,2
37.742,-122.503,0,0,0,0,0,0,1,1,0,2
37.742,-122.502,0,1,0,1,1,0,3,3,1,7
37.742,-122.501,0,0,0,0,0,0,1,0,0,1
37.742,-122.5,0,1,1,0,1,0,5,5,0,10
37.742,-122.499,0,1,1,1,1,0,3,9,1,13
37.742,-122.498,0,1,0,1,1,0,4,3,1,8
37.742,-122.497,0,0,0,0,0,0,2,1,0,3
37.742,-122.496,0,0,0,1,0,0,0,0,1,1
37.742,-122.495,0,0,0,0,0,0,1,1,0,2
37.742,-122.494,1,2,0,1,1,2,9,2,1,14
37.742,-122.493,0,0,0,0,0,0,2,1,0,3
37.742,-122.492,0,0,0,0,0,0,1,2,0,3
37.742,-122.491,1,2,0,2,1,2,9,3,3,17
37.742,-122.49,1,4,0,1,2,1,17,3,1,22
37.742,-122.489,0,1,0,0,0,0,4,0,0,4
37.742,-122.487,0,1,0,0,0,0,3,0,0,3
37.742,-122.486,0,0,0,0,0,0,2,1,0,3
37.742,-122.485,0,0,0,1,0,0,0,1,1,2
37.742,-122.484,0,1,0,0,0,0,4,2,0,6
37.742,-122.483,0,0,0,0,0,0,0,3,0,3
37.742,-122.482,0,0,0,0,0,0,0,1,0,1
37.742,-122.481,0,0,0,0,0,0,2,2,0,4
37.742,-122.48,0,0,1,1,1,0,1,5,1,7
37.742,-122.479,0,0,0,0,0,0,2,0,0,2
37.742,-122.478,0,1,0,0,0,0,4,1,0,5
37.742,-122.477,0,0,1,0,0,0,0,4,0,4
37.742,-122.476,0,1,0,0,0,0,3,1,0,4
37.742,-122.475,0,1,0,1,1,0,4,2,1,7
37.742,-122.474,0,0,0,2,0,0,2,0,3,5
37.742,-122.473,0,0,1,0,0,0,1,5,0,6
37.742,-122.472,0,0,0,0,0,0,2,1,0,3
37.742,-122.471,0,1,0,1,1,0,3,2,2,7
37.742,-122.47,1,0,1,1,1,1,1,4,1,7
37.742,-122.469,0,0,0,0,0,0,0,1,0,1
37.742,-122.468,0,0,0,0,0,0,1,2,0,3
37.742,-122.467,0,0,1,0,0,0,0,4,0,4
37.742,-122.466,0,2,1,1,2,0,10,9,1,20
37.742,-122.464,0,0,0,0,0,0,0,1,0,1
37.742,-122.462,0,0,0,0,0,0,0,2,0,2
37.742,-122.461,0,0,0,0,0,0,0,1,0,1
37.742,-122.459,0,1,0,0,0,0,3,1,0,4
37.742,-122.456,0,0,0,0,0,0,0,1,0,1
37.742,-122.455,0,0,0,0,0,0,0,1,0,1
37.742,-122.452,0,0,0,0,0,0,1,2,0,3
37.742,-122.451,0,0,0,0,0,0,1,1,0,2
37.742,-122.45,0,0,0,0,0,0,0,1,0,1
37.742,-122.449,0,0,0,0,0,0,1,0,0,1
37.742,-122.448,0,0,0,0,0,0,0,1,0,1
37.742,-122.447,0,0,0,1,0,0,1,0,2,3
37.742,-122.44,0,0,0,0,0,0,0,1,0,1
37.742,-122.439,0,1,0,0,1,0,4,3,0,7
37.742,-122.436,0,0,0,0,0,0,1,1,0,2
37.742,-122.434,0,0,0,0,0,0,0,1,0,1
37.742,-122.433,0,1,0,0,0,0,4,2,0,6
37.742,-122.432,0,0,0,1,0,0,1,0,2,3
37.742,-122.431,0,0,0,0,0,0,1,1,0,2
37.742,-122.43,0,0,0,0,0,0,1,2,0,3
37.742,-122.429,0,0,1,1,1,0,1,5,1,7
37.742,-122.426,0,0,0,0,0,0,2,2,0,4
37.742,-122.425,0,0,0,0,0,0,2,1,0,3
37.742,-122.424,1,2,1,0,1,1,10,5,0,16
37.742,-122.423,0,3,2,5,3,0,15,11,7,33
37.742,-122.422,1,11,3,13,7,1,50,22,18,91
37.742,-122.421,0,0,0,2,1,0,2,2,3,7
37.742,-122.42,0,0,0,1,0,0,1,3,1,5
37.742,-122.419,0,0,1,0,0,0,0,6,0,6
37.742,-122.418,0,2,1,1,1,0,10,5,2,17
37.742,-122.417,0,0,1,0,0,0,0,4,0,4
37.742,-122.416,0,0,0,0,0,0,0,1,0,1
37.742,-122.415,0,4,2,1,2,0,18,11,1,30
37.742,-122.414,0,1,0,0,0,0,3,2,0,5
37.742,-122.412,0,1,0,0,0,0,4,0,0,4
37.742,-122.411,0,0,0,0,0,0,0,3,0,3
37.742,-122.41,0,1,0,0,1,0,5,3,0,8
37.742,-122.409,0,0,0,0,0,0,2,1,0,3
37.742,-122.408,0,0,0,0,0,0,1,1,0,2
37.742,-122.406,0,1,0,0,0,0,4,0,0,4
37.742,-122.405,1,0,0,0,0,1,2,2,0,5
37.742,-122.404,0,0,0,0,0,0,1,3,0,4
37.742,-122.403,0,1,0,0,0,0,4,0,0,4
37.742,-122.402,0,0,0,1,0,0,1,0,2,3
37.742,-122.401,0,0,0,1,0,0,2,1,1,4
37.742,-122.4,0,0,0,0,0,0,2,0,0,2
37.742,-122.399,1,0,0,0,0,1,1,0,0,2
37.742,-122.396,0,0,0,0,0,0,2,0,0,2
37.742,-122.395,0,1,0,1,0,0,3,0,2,5
37.742,-122.39,0,1,0,0,0,0,4,1,0,5
37.742,-122.389,0,1,0,0,0,0,4,1,0,5
37.742,-122.388,4,11,4,17,8,6,48,26,23,103
37.742,-122.387,0,0,0,0,0,0,0,2,0,2
37.742,-122.386,1,1,0,0,1,2,6,2,0,10
37.742,-122.384,0,0,0,0,0,0,2,1,0,3
37.742,-122.38,0,0,1,0,1,0,2,8,0,10
37.743,-122.507,0,0,0,0,0,0,2,2,0,4
37.743,-122.506,0,0,1,0,0,0,0,4,0,4
37.743,-122.505,1,0,0,1,0,1,0,2,1,4
37.743,-122.504,0,0,0,0,0,0,1,0,0,1
37.743,-122.503,0,1,0,0,0,0,4,2,0,6
37.743,-122.502,0,0,0,4,1,0,1,2,5,8
37.743,-122.501,0,0,0,0,0,0,0,1,0,1
37.743,-122.5,0,0,0,0,0,0,1,1,0,2
37.743,-122.499,0,1,1,1,1,0,4,4,2,10
37.743,-122.498,0,0,0,0,0,0,1,0,0,1
37.743,-122.497,0,0,0,0,0,0,2,1,0,3
37.743,-122.496,0,0,0,0,0,0,0,1,0,1
37.743,-122.495,0,2,1,3,1,0,7,5,4,16
37.743,-122.494,0,0,0,0,0,0,1,1,0,2
37.743,-122.493,0,0,0,0,0,0,2,1,0,3
37.743,-122.492,0,1,0,0,0,0,3,2,0,5
37.743,-122.491,0,1,0,1,0,0,3,1,1,5
37.743,-122.489,0,1,1,1,1,0,4,6,2,12
37.743,-122.487,1,1,0,0,1,1,6,2,0,9
37.743,-122.486,0,1,0,0,1,0,5,3,0,8
37.743,-122.485,0,1,0,0,0,0,3,2,0,5
37.743,-122.484,0,0,0,0,0,0,1,0,0,1
37.743,-122.483,0,1,0,1,1,0,4,2,1,7
37.743,-122.482,0,1,1,0,1,0,3,5,0,8
37.743,-122.481,0,2,0,1,1,0,7,1,2,10
37.743,-122.48,0,0,0,0,0,0,2,0,0,2
37.743,-122.479,0,4,1,1,2,0,16,5,1,22
37.743,-122.478,0,2,1,1,1,0,9,7,1,17
37.743,-122.477,0,1,1,0,1,0,3,6,0,9
37.743,-122.476,1,8,1,4,4,1,34,7,5,47
37.743,-122.475,2,2,1,1,1,3,8,5,1,17
37.743,-122.474,1,7,5,2,6,2,33,34,3,72
37.743,-122.473,0,2,0,0,1,0,7,1,0,8
37.743,-122.472,0,0,0,1,0,0,0,0,1,1
37.743,-122.471,0,1,1,0,1,0,6,5,0,11
37.743,-122.47,1,1,0,1,1,1,4,2,1,8
37.743,-122.469,0,0,0,0,0,0,2,0,0,2
37.743,-122.468,0,0,0,1,0,0,2,0,1,3
37.743,-122.465,0,0,0,0,0,0,0,2,0,2
37.743,-122.464,0,0,0,1,0,0,1,1,1,3
37.743,-122.463,0,0,0,0,0,0,1,1,0,2
37.743,-122.462,0,0,0,0,0,0,2,1,0,3
37.743,-122.461,0,0,0,0,0,0,2,1,0,3
37.743,-122.457,0,0,1,0,0,0,0,4,0,4
37.743,-122.456,0,0,0,0,0,0,1,0,0,1
37.743,-122.455,0,0,0,0,0,0,0,3,0,3
37.743,-122.453,0,0,0,0,0,0,0,1,0,1
37.743,-122.452,0,1,0,0,0,0,3,1,0,4
37.743,-122.449,0,0,0,0,0,0,2,3,0,5
37.743,-122.439,0,0,0,0,0,0,0,1,0,1
37.743,-122.438,0,0,0,0,0,0,0,1,0,1
37.743,-122.437,0,0,0,0,0,0,0,1,0,1
37.743,-122.436,0,2,1,0,1,0,8,5,0,13
37.743,-122.435,0,1,0,0,0,0,3,3,0,6
37.743,-122.434,0,0,0,0,0,0,1,0,0,1
37.743,-122.433,0,0,1,1,1,0,2,4,1,7
37.743,-122.432,0,0,0,0,0,0,1,3,0,4
37.743,-122.431,0,0,1,0,1,0,0,9,0,9
37.743,-122.43,0,0,1,0,1,0,1,6,0,7
37.743,-122.429,0,1,0,1,1,0,3,3,1,7
37.743,-122.428,0,1,1,1,1,0,5,4,1,10
37.743,-122.427,0,1,1,1,1,0,3,4,2,9
37.743,-122.426,0,0,0,0,0,0,0,1,0,1
37.743,-122.425,0,0,0,0,0,0,1,2,0,3
37.743,-122.424,1,2,1,2,2,1,8,8,3,20
37.743,-122.423,4,1,1,0,1,6,5,4,0,15
37.743,-122.422,4,9,6,13,8,6,42,39,18,105
37.743,-122.421,0,2,0,4,1,0,10,3,5,18
37.743,-122.42,0,2,1,1,1,0,8,5,1,14
37.743,-122.419,0,0,0,1,0,0,0,3,2,5
37.743,-122.418,0,0,0,2,0,0,1,1,3,5
37.743,-122.417,0,0,0,0,0,0,1,0,0,1
37.743,-122.41,0,0,0,0,0,0,0,1,0,1
37.743,-122.409,0,1,1,0,1,0,4,5,0,9
37.743,-122.408,0,0,1,0,0,0,1,5,0,6
37.743,-122.407,0,0,1,0,0,0,2,4,0,6
37.743,-122.406,0,1,0,1,1,0,5,2,1,8
37.743,-122.405,1,6,2,1,3,1,26,11,2,40
37.743,-122.404,1,6,1,0,3,2,27,5,0,34
37.743,-122.403,1,2,1,0,1,1,10,4,0,15
37.743,-122.402,0,0,0,0,0,0,0,1,0,1
37.743,-122.401,1,1,0,0,1,1,6,1,0,8
37.743,-122.4,0,0,0,0,0,0,1,1,0,2
37.743,-122.397,0,0,0,0,0,0,2,2,0,4
37.743,-122.388,3,14,1,9,7,4,64,9,12,89
37.743,-122.384,0,1,1,1,1,0,4,4,1,9
37.744,-122.507,0,1,0,1,1,0,6,1,1,8
37.744,-122.506,0,0,0,1,0,0,2,1,1,4
37.744,-122.505,0,0,0,0,0,0,1,0,0,1
37.744,-122.504,0,0,0,0,0,0,1,0,0,1
37.744,-122.503,0,0,0,0,0,0,0,1,0,1
37.744,-122.502,0,1,0,1,0,0,3,1,2,6
37.744,-122.501,0,0,0,0,0,0,0,2,0,2
37.744,-122.5,0,0,0,0,0,0,2,0,0,2
37.744,-122.499,0,0,0,0,0,0,1,0,0,1
37.744,-122.497,0,0,0,0,0,0,0,1,0,1
37.744,-122.494,0,0,0,0,0,0,1,1,0,2
37.744,-122.492,0,0,0,0,0,0,1,0,0,1
37.744,-122.49,0,0,0,0,0,0,1,0,0,1
37.744,-122.489,0,0,0,0,0,0,2,0,0,2
37.744,-122.488,0,0,0,0,0,0,0,3,0,3
37.744,-122.487,0,0,0,0,0,0,0,3,0,3
37.744,-122.485,1,1,0,0,0,1,5,0,0,6
37.744,-122.484,0,1,0,0,0,0,3,0,0,3
37.744,-122.482,1,0,0,0,0,1,2,1,0,4
37.744,-122.481,1,21,5,4,10,1,93,32,6,132
37.744,-122.479,0,0,0,1,0,0,1,0,1,2
37.744,-122.478,1,0,0,1,0,1,0,1,2,4
37.744,-122.477,0,1,0,1,0,0,3,0,2,5
37.744,-122.476,0,1,0,1,0,0,3,1,1,5
37.744,-122.475,0,0,0,0,0,0,2,0,0,2
37.744,-122.474,0,1,0,0,0,0,3,2,0,5
37.744,-122.473,0,0,0,0,0,0,1,0,0,1
37.744,-122.472,0,0,1,0,0,0,1,5,0,6
37.744,-122.471,0,0,1,0,0,0,1,4,0,5
37.744,-122.47,0,1,0,0,1,0,4,3,0,7
37.744,-122.469,0,0,0,0,0,0,0,2,0,2
37.744,-122.468,0,1,1,0,1,0,6,4,0,10
37.744,-122.467,1,0,0,0,0,1,1,2,0,4
37.744,-122.466,0,0,0,0,0,0,2,1,0,3
37.744,-122.465,0,1,0,0,0,0,3,1,0,4
37.744,-122.464,0,0,0,0,0,0,0,1,0,1
37.744,-122.462,0,0,0,0,0,0,2,0,0,2
37.744,-122.461,0,0,0,0,0,0,1,0,0,1
37.744,-122.46,0,0,0,0,0,0,0,1,0,1
37.744,-122.458,0,1,0,0,1,0,5,2,0,7
37.744,-122.456,0,0,0,0,0,0,0,3,0,3
37.744,-122.455,0,0,0,0,0,0,2,0,0,2
37.744,-122.454,0,2,2,3,2,0,8,13,4,25
37.744,-122.452,0,0,0,0,0,0,1,1,0,2
37.744,-122.445,0,1,0,1,1,0,3,3,1,7
37.744,-122.443,0,0,0,0,0,0,2,2,0,4
37.744,-122.439,1,5,5,4,5,2,21,36,5,64
37.744,-122.437,0,0,0,1,0,0,2,1,1,4
37.744,-122.436,0,0,1,0,0,0,1,5,0,6
37.744,-122.434,0,0,0,0,0,0,0,1,0,1
37.744,-122.433,0,0,0,0,0,0,0,1,0,1
37.744,-122.432,0,0,1,0,1,0,0,7,0,7
37.744,-122.431,0,1,0,1,1,0,4,3,2,9
37.744,-122.43,0,1,1,1,1,0,5,6,2,13
37.744,-122.429,1,1,1,0,1,2,5,9,0,16
37.744,-122.428,0,1,1,1,1,0,5,4,1,10
37.744,-122.427,0,1,1,1,1,0,5,9,1,15
37.744,-122.426,0,0,0,0,0,0,1,1,0,2
37.744,-122.425,0,0,0,0,0,0,0,2,0,2
37.744,-122.424,0,1,1,0,1,0,6,9,0,15
37.744,-122.423,0,1,3,1,2,0,6,18,2,26
37.744,-122.422,1,0,1,0,1,1,2,6,0,9
37.744,-122.421,1,9,5,11,7,2,41,31,15,89
37.744,-122.419,0,1,0,0,0,0,4,1,0,5
37.744,-122.418,0,0,0,0,0,0,1,1,0,2
37.744,-122.417,0,1,0,0,0,0,3,3,0,6
37.744,-122.416,0,0,0,0,0,0,1,1,0,2
37.744,-122.413,0,0,0,0,0,0,0,1,0,1
37.744,-122.412,1,1,1,1,1,1,4,8,2,15
37.744,-122.411,0,0,0,0,0,0,1,0,0,1
37.744,-122.41,0,1,0,1,1,0,5,3,2,10
37.744,-122.409,0,0,0,0,0,0,0,1,0,1
37.744,-122.408,0,1,1,1,1,0,3,5,2,10
37.744,-122.407,0,0,0,0,0,0,0,3,0,3
37.744,-122.406,0,0,1,0,1,0,1,6,0,7
37.744,-122.405,0,1,0,0,1,0,4,3,0,7
37.744,-122.404,1,4,5,4,4,1,16,34,5,56
37.744,-122.403,0,1,0,0,0,0,4,1,0,5
37.744,-122.399,0,3,1,0,1,0,12,5,0,17
37.744,-122.398,0,0,0,0,0,0,0,2,0,2
37.744,-122.397,0,0,0,1,0,0,1,2,1,4
37.744,-122.396,0,1,1,0,1,0,3,9,0,12
37.744,-122.39,1,1,0,0,1,2,5,0,0,7
37.744,-122.389,0,0,1,1,1,0,2,6,1,9
37.744,-122.388,0,0,0,0,0,0,2,0,0,2
37.744,-122.387,0,0,0,0,0,0,1,1,0,2
37.744,-122.386,0,0,0,0,0,0,1,1,0,2
37.745,-122.506,0,0,0,1,0,0,0,0,2,2
37.745,-122.505,0,0,0,0,0,0,2,0,0,2
37.745,-122.504,0,0,0,0,0,0,1,0,0,1
37.745,-122.503,0,0,0,0,0,0,2,2,0,4
37.745,-122.501,0,0,0,0,0,0,2,0,0,2
37.745,-122.5,0,0,0,1,0,0,2,1,1,4
37.745,-122.499,0,1,0,1,0,0,4,0,2,6
37.745,-122.498,0,1,0,1,0,0,3,1,1,5
37.745,-122.497,0,0,1,0,1,0,2,5,0,7
37.745,-122.496,0,0,0,0,0,0,0,2,0,2
37.745,-122.495,0,0,0,0,0,0,1,0,0,1
37.745,-122.494,0,0,0,1,0,0,2,0,1,3
37.745,-122.493,0,0,0,1,0,0,1,3,1,5
37.745,-122.492,0,0,0,0,0,0,2,2,0,4
37.745,-122.491,0,0,0,0,0,0,2,2,0,4
37.745,-122.49,0,1,0,1,1,0,5,2,1,8
37.745,-122.489,0,1,0,0,0,0,3,2,0,5
37.745,-122.487,0,0,0,0,0,0,2,0,0,2
37.745,-122.485,0,1,0,0,0,0,3,0,0,3
37.745,-122.484,0,0,0,1,0,0,0,1,1,2
37.745,-122.483,0,0,0,0,0,0,2,1,0,3
37.745,-122.482,0,0,0,0,0,0,2,0,0,2
37.745,-122.481,1,1,0,1,1,2,6,1,1,10
37.745,-122.479,0,0,0,1,0,0,1,1,2,4
37.745,-122.478,1,0,0,0,0,1,2,0,0,3
37.745,-122.477,0,0,0,0,0,0,1,1,0,2
37.745,-122.476,0,1,0,0,0,0,3,2,0,5
37.745,-122.475,0,1,0,0,0,0,3,2,0,5
37.745,-122.474,0,0,0,0,0,0,1,2,0,3
37.745,-122.473,0,0,0,0,0,0,0,1,0,1
37.745,-122.471,0,0,0,0,0,0,1,2,0,3
37.745,-122.47,0,1,0,0,0,0,3,2,0,5
37.745,-122.467,0,0,0,1,0,0,0,1,2,3
37.745,-122.465,0,1,0,0,1,0,6,1,0,7
37.745,-122.464,0,0,0,0,0,0,1,1,0,2
37.745,-122.463,0,2,0,0,1,0,8,0,0,8
37.745,-122.461,0,0,0,0,0,0,0,1,0,1
37.745,-122.459,0,0,0,0,0,0,1,0,0,1
37.745,-122.458,0,1,0,0,0,0,3,1,0,4
37.745,-122.457,0,0,0,0,0,0,0,2,0,2
37.745,-122.456,0,0,0,0,0,0,1,3,0,4
37.745,-122.455,0,1,0,0,1,0,4,3,0,7
37.745,-122.454,0,0,0,0,0,0,1,2,0,3
37.745,-122.453,1,1,1,1,1,1,5,4,1,11
37.745,-122.452,0,1,1,1,1,0,5,8,1,14
37.745,-122.444,0,0,0,0,0,0,1,3,0,4
37.745,-122.443,0,0,0,0,0,0,0,1,0,1
37.745,-122.442,0,3,1,0,1,0,12,5,0,17
37.745,-122.441,0,0,0,0,0,0,0,1,0,1
37.745,-122.439,0,0,0,1,0,0,2,1,1,4
37.745,-122.438,0,0,0,0,0,0,0,3,0,3
37.745,-122.437,0,2,0,0,1,0,8,1,0,9
37.745,-122.436,0,0,0,0,0,0,0,2,0,2
37.745,-122.435,0,0,0,0,0,0,0,2,0,2
37.745,-122.433,0,1,1,0,1,0,5,4,0,9
37.745,-122.432,0,0,1,1,1,0,1,7,1,9
37.745,-122.431,0,0,1,0,1,0,0,7,0,7
37.745,-122.43,0,0,0,0,0,0,0,3,0,3
37.745,-122.429,0,0,0,0,0,0,1,3,0,4
37.745,-122.428,0,0,0,0,0,0,1,1,0,2
37.745,-122.427,0,0,1,1,0,0,1,4,1,6
37.745,-122.426,0,0,1,0,1,0,2,10,0,12
37.745,-122.425,0,0,0,0,0,0,1,2,0,3
37.745,-122.424,0,0,0,0,0,0,1,2,0,3
37.745,-122.423,0,1,0,1,1,0,4,3,1,8
37.745,-122.422,0,6,0,1,3,0,28,3,1,32
37.745,-122.421,0,3,2,6,3,0,14,15,8,37
37.745,-122.42,0,6,2,3,4,0,28,13,4,45
37.745,-122.419,0,0,1,0,1,0,0,7,0,7
37.745,-122.418,0,1,1,1,1,0,5,5,2,12
37.745,-122.417,0,0,0,0,0,0,1,0,0,1
37.745,-122.416,0,0,0,0,0,0,1,0,0,1
37.745,-122.415,0,0,0,0,0,0,2,2,0,4
37.745,-122.414,0,1,0,0,1,0,6,1,0,7
37.745,-122.413,0,0,0,0,0,0,0,2,0,2
37.745,-122.411,0,0,0,0,0,0,2,2,0,4
37.745,-122.41,0,0,1,0,1,0,2,7,0,9
37.745,-122.409,0,0,0,0,0,0,2,2,0,4
37.745,-122.408,0,1,0,0,0,0,5,1,0,6
37.745,-122.407,0,1,1,0,1,0,3,5,0,8
37.745,-122.406,0,0,1,0,0,0,1,5,0,6
37.745,-122.403,0,1,0,2,1,0,5,3,3,11
37.745,-122.401,0,0,0,0,0,0,2,2,0,4
37.745,-122.4,0,2,1,0,1,0,9,4,0,13
37.745,-122.398,0,1,0,1,0,0,4,1,1,6
37.745,-122.396,0,0,0,0,0,0,2,1,0,3
37.745,-122.395,0,1,0,0,1,0,5,2,0,7
37.745,-122.393,0,0,0,0,0,0,1,0,0,1
37.745,-122.392,0,2,0,1,1,0,8,3,1,12
37.745,-122.391,0,0,1,1,1,0,2,4,2,8
37.745,-122.389,0,0,0,0,0,0,1,2,0,3
37.745,-122.387,1,1,0,0,0,1,3,2,0,6
37.746,-122.507,0,1,0,0,1,0,6,2,0,8
37.746,-122.506,1,0,0,0,0,2,2,0,0,4
37.746,-122.505,0,0,0,0,0,0,1,1,0,2
37.746,-122.504,0,1,0,0,0,0,3,0,0,3
37.746,-122.503,0,1,0,0,0,0,5,0,0,5
37.746,-122.502,0,0,0,0,0,0,1,1,0,2
37.746,-122.501,0,0,0,0,0,0,1,0,0,1
37.746,-122.5,0,0,0,0,0,0,0,1,0,1
37.746,-122.498,0,0,0,0,0,0,1,0,0,1
37.746,-122.497,0,0,0,0,0,0,0,2,0,2
37.746,-122.495,0,0,0,0,0,0,2,2,0,4
37.746,-122.494,0,0,0,0,0,0,0,1,0,1
37.746,-122.493,0,0,0,0,0,0,1,1,0,2
37.746,-122.492,0,0,0,0,0,0,1,0,0,1
37.746,-122.491,0,0,0,0,0,0,1,0,0,1
37.746,-122.49,0,0,0,0,0,0,0,1,0,1
37.746,-122.489,1,1,0,0,0,1,5,0,0,6
37.746,-122.487,0,0,0,0,0,0,1,1,0,2
37.746,-122.486,0,0,0,1,0,0,1,0,1,2
37.746,-122.485,0,0,0,0,0,0,2,1,0,3
37.746,-122.483,0,0,0,0,0,0,0,1,0,1
37.746,-122.482,0,0,0,0,0,0,1,0,0,1
37.746,-122.481,0,0,0,1,0,0,1,2,1,4
37.746,-122.478,0,0,0,0,0,0,1,0,0,1
37.746,-122.477,0,0,0,0,0,0,2,0,0,2
37.746,-122.476,0,0,0,0,0,0,0,1,0,1
37.746,-122.475,0,1,0,1,1,0,4,2,2,8
37.746,-122.473,0,1,1,4,1,0,5,5,5,15
37.746,-122.472,0,0,1,0,0,0,0,4,0,4
37.746,-122.471,0,0,0,0,0,0,2,1,0,3
37.746,-122.47,1,3,0,5,2,1,12,2,7,22
37.746,-122.467,0,0,0,0,0,0,0,3,0,3
37.746,-122.464,0,0,0,0,0,0,0,2,0,2
37.746,-122.463,0,0,0,0,0,0,0,3,0,3
37.746,-122.461,1,1,0,1,0,1,3,0,1,5
37.746,-122.46,0,1,1,0,1,0,3,4,0,7
37.746,-122.459,0,0,0,0,0,0,0,3,0,3
37.746,-122.458,0,0,0,0,0,0,1,1,0,2
37.746,-122.457,0,0,0,0,0,0,2,0,0,2
37.746,-122.456,0,0,0,0,0,0,0,1,0,1
37.746,-122.455,0,1,0,0,0,0,4,1,0,5
37.746,-122.454,0,4,0,10,3,0,17,3,14,34
37.746,-122.453,0,1,0,1,1,0,5,1,2,8
37.746,-122.452,1,1,0,1,1,1,3,3,1,8
37.746,-122.451,0,7,3,3,4,0,31,21,4,56
37.746,-122.45,0,0,0,0,0,0,1,0,0,1
37.746,-122.447,0,1,0,1,0,0,3,1,1,5
37.746,-122.446,1,0,0,0,0,1,1,1,0,3
37.746,-122.443,0,0,0,0,0,0,2,1,0,3
37.746,-122.442,0,3,0,0,1,0,14,3,0,17
